GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
nifi-plc4x-processors,org.apache.plc4x.nifi,Plc4xSinkProcessor,73,3,6,0,19,1,7,1,4,1
nifi-plc4x-processors,org.apache.plc4x.nifi,BasePlc4xProcessor,106,82,8,0,19,26,10,3,6,3
nifi-plc4x-processors,org.apache.plc4x.nifi,Plc4xSourceProcessor,107,3,6,0,25,1,7,1,4,1
